track_id,track_name,artist_name,artist_id,album_name,album_type,release_date,duration_ms,explicit,lastfm_listeners,lastfm_playcount,lastfm_top_tags
0sTBOp1hdayTjw6UOyPyi6,Open Hearts,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,234923,False,443319,5260039,"['synthpop', 'Hi-NRG', 'french electro', 'synthwave', 'dance-pop']"
4Msr8L0gHGDsLSBlk7pSPU,Opening Night,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,96024,False,329388,3090158,[]
2gyHr9WqZeMtzJOpWGuGo6,"Reflections Laughing (feat. Travis Scott, Florence + The Machine)",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,291192,True,0,0,[]
637oNhilCI9UlkWkUW4Grt,Enjoy The Show (feat. Future),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,301428,True,266715,2538584,[]
0FolPJnYMo71Z7qasTuoJT,Given Up On Me,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,354781,False,317937,2805151,"['wave', 'lounge', 'alternative rnb', 'cloud rap', 'Trap Soul']"
0bcZ7xN9IcjSNxLerzR2yl,I Can't Wait To Get There,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,188921,True,325700,2884491,[]
0FIDCNYYjNvPVimz5icugS,Timeless (feat Playboi Carti),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,256000,True,1178934,15850571,"['trap', 'pop rap', 'cloud rap', 'plugg', 'alternative rnb']"
2v0AG62ZHtD3I4YmTb3WYM,Niagara Falls,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,277274,True,357306,3937794,"['rnb', 'Progressive Electronic', 'chipmunk soul', 'alternative rnb', 'amazing']"
7rVmzyFA7f4rNGl9onF21E,Take Me Back To LA,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,253734,False,294083,3488257,"['synthpop', 'new romantic', 'alternative rnb', 'synthwave', 'The Weeknd']"
4sWQbsLLH2NEbO79DSZCL9,Big Sleep (feat. Giorgio Moroder),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,225312,False,188785,1599937,[]
0K3w6WNawZlv6Izmsrye8o,Give Me Mercy,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,216431,False,257231,1998400,[]
6i5fDaCzwxRrZtuvvcqoIf,Drive,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,188645,False,252507,2094459,[]
5ZDKPFRZC6QlJpf8bCIXTs,The Abyss (feat. Lana Del Rey),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,282873,False,398389,4633255,"['alt-pop', 'Progressive Electronic', 'neoclassical darkwave', 'alternative rnb', 'rnb']"
717s9KFmHhyy5t3xkStS56,Red Terror,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,231860,False,235202,1740621,[]
6n6GfXu4i22rdsmRKe2eIn,Without a Warning,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,297525,False,245253,2308627,"['trap', 'alternative rnb', 'synthwave', 'The Weeknd', 'rnb']"
4TDPlp7OSOjuDU3l7PCM04,Hurry Up Tomorrow,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Hurry Up Tomorrow,album,2025-01-31,291486,False,225603,1794634,[]
76yLBykniz0SSNv0jj17M2,Starboy (feat. Daft Punk),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,230461,True,227195,1879411,[]
6fSvz9yrQY407xmr7cdjuA,Party Monster,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,249207,True,1087874,14278244,"['Lana Del Rey', 'rnb', 'trap', 'Canadian', 'The Weeknd']"
4k47x4UkxG215nFLMFna8A,False Alarm,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,220308,False,631933,5994308,[]
4zHa39io9pjsiAE6LwM2NH,Reminder,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,218879,True,1170992,17155955,"['rnb', 'Canadian', 'Hip-Hop', 'rap', 'canada']"
3mynPhglTz2Ggh8SxA34kR,Rockin’,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,232881,True,500203,4286005,[]
36K5mnqwfxGS0rvxz7FPyq,Secrets,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,265607,False,619734,6628690,"['synthpop', 'dance', 'amazing', 'rnb', 'male vocalist']"
2QRvliBEcGIEgTrjVfxmXo,True Colors,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,206034,False,537268,4540845,[]
3CktmDvZGj21m3pNFj5Lr3,Stargirl Interlude (feat. Lana Del Rey),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,111611,False,142503,1193801,[]
3r5lHFACTti0w2REN5tcrn,Sidewalks (feat. Kendrick Lamar),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,231357,True,93901,560378,[]
4QYEtbfsqusrXN5A49LG53,Six Feet Under,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,237576,True,514712,4670971,[]
5ejT19NfiINj4cFmjRHwAC,Love To Lay,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,223301,False,402330,3375098,[]
5HFQB9ENLGBHTci7xPmLk6,A Lonely Night,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,220170,False,553482,5855400,"['funk', 'dance', 'rnb', 'pop', 'The Weeknd']"
2DsrtZoRxeHdCSGRlQVQtj,Attention,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,197649,True,424269,2928529,[]
09mBPwUMt1TXNtneqvmZZ5,Ordinary Life,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,221913,False,483745,4409963,"['electropop', 'trap', 'alternative rnb', 'Canadian', 'r&b']"
3iPmwJh56xbDF7Xduimf0d,Nothing Without You,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,198654,False,423132,3287298,[]
3Xz0rSC29WbaobyJQfeYsp,All I Know (feat. Future),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,321031,True,65482,326820,[]
0awWj9Wzj375IL5etqa1Dk,Die For You,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,260255,False,2071459,35346749,"['rnb', 'pop', 'synthpop', 'Ballad', 'Canadian']"
0yi180gAOIJhcRo7wY4Htl,I Feel It Coming (feat. Daft Punk),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,269176,False,149536,1147301,[]
4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,232857,False,863901,6455724,"['Ariana Grande', 'sexy', 'remix', 'Ballad', 's2']"
3DCc4HPrVukBeaDGe3Cosk,Starboy (feat. Daft Punk) - Kygo Remix,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,244720,True,39261,112718,[]
2rlEZYWZFE84YTbrwypBr0,Reminder (feat. A$AP Rocky & Young Thug) - Remix,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Starboy (Deluxe),album,2023-03-14,221968,True,68671,301440,[]
7HX1VOiPj1oMlgZ3OQ92B6,Intro - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,95813,False,49182,223829,[]
2evYKtXNAdn60ANNEdjH7V,Alone Again - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,167253,True,53820,286027,[]
2h3ZotklPN6aD7OuHz7bFZ,Gasoline - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,195635,False,49335,270263,[]
7skxtd9x0d05fjz4D7w3t2,Sacrifice - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,263240,True,49246,287444,[]
72SxWvaYsDgix2N3sjCjT1,How Do I Make You Love Me? - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,209040,False,45044,243133,[]
47vfGRaXEGzcM2vI7JC2OO,Can't Feel My Face - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,183888,False,46020,226328,[]
02YlAvsmptN8LisZqrWBIb,Take My Breath - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,235966,False,44807,244154,[]
45ypYpAdgoneWcBT0Wba3p,Hurricane - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,127527,False,51752,325270,[]
6N8W7Dbcsg9tRDxn0wjFkR,The Hills - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,185361,True,53349,340744,[]
3kdEGx81MR9ftxRbF3Zf84,Often - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,148878,True,50945,424719,[]
03H6iCycyxfB2mZzIOEeKJ,Crew Love - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,113460,True,46390,311571,[]
4ZYGm4xWPhsZVijqtpWn4C,Starboy - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,245818,True,47828,304077,[]
0WrIAsGJOei2FGeakvpTDU,Heartless - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,124255,True,45445,285195,[]
431r2Qg4I2qFIKdSFCJN4s,Low Life - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,107256,True,42690,296763,[]
6tB01QHgH9YuVA8TomAzni,Or Nah - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,101450,True,42048,273646,[]
2YI8oiiImLkZvVgP33xrjD,Kiss Land - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,110315,True,40679,236552,[]
6knNhL3mIaackJvtjmUrfN,Party Monster - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,189883,True,43055,302349,[]
5RlqhZfTao31aQUO2QjpkG,Faith - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,185016,True,38395,256976,[]
7HK0ZDEsW0lGKKIVYvni2z,After Hours - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,267912,False,46903,395249,[]
6XZ8C5etRn0kiS1wwuW0SO,Out of Time - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,200934,False,40220,255610,[]
3RSmW13mK3HbkeuHSA4o4E,I Feel It Coming - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,234114,False,37459,202542,[]
4oGnKXq6cIXoE7gfEbh5Ax,Die For You - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,193394,True,41980,250246,[]
1um00PH48BzDbULgyQyRUA,Is There Someone Else? - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,237904,False,53499,268849,[]
1occCbgg7oAWF7lMCEAk2T,I Was Never There - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,137149,False,41846,289709,[]
0naqCl6Bckx9qO6gtyoXLm,Wicked Games - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,143082,True,38912,252257,[]
10OyIs6KCOmDO19J5wWFPx,Call Out My Name - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,242899,False,58009,559923,[]
3Tz5B0wTyLdz4jE8LgYA3J,The Morning - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,199802,True,35131,199421,[]
52RgkUwQNKjh3iHhxV3rfZ,Save Your Tears - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,178187,True,38128,207607,[]
0ijIG2j6oRSMDk5Zp91xXt,Less Than Zero - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,244479,True,36534,213976,[]
5OGxg1400HmCYVRHuccZWw,Blinding Lights - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,253365,True,38034,218201,[]
73H5bn2SKYkMHBPvWGZDcu,Outro - Live,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,album,2023-03-03,199781,True,25905,87108,[]
3gj1hwjku4JaoamjJVqIIl,Dawn FM,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,96240,False,513281,3992798,[]
6Uj2XaahtYXK2WeD7GGwBY,Gasoline,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,212165,False,649331,8573488,"['rnb', 'synthpop', 'synthwave', 'electronic', 'electro']"
3kOtREqmcGaEA2KhqffFnw,How Do I Make You Love Me?,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,214214,False,622482,7967037,"['synthpop', 'synthwave', 'rnb', 'electronic', 'dance']"
3WXyY2PxX88kpBtB0GH61w,Take My Breath,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,339023,False,879579,11248315,"['synthpop', 'pop', 'nu-disco', 'synthwave', 'The Weeknd']"
0xa4hvXeYHRRNhA7wBfUar,Sacrifice,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,188918,True,854609,11327074,"['The Weeknd', 'rnb', 'synthpop', 'pop', 'Disco']"
23iLEDPEJpcfYOw1tVhd2o,A Tale By Quincy,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,96214,True,408748,2829666,[]
25C86uEjQ0fjj3bvsxIusO,Out of Time,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,214190,False,1035936,17059733,"['city pop', 'rnb', 'pop', 'Sophisti-Pop', 'vaporwave']"
0khQeEwEv6GndVypzpGOG5,"Here We Go… Again (feat. Tyler, the Creator)",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,209777,True,585442,5959524,[]
4cm7Ap6IWH6m8JyB9IXT3x,Best Friends,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,163504,False,529303,5905967,[]
37zcCimcUGurQoLEAuN8nR,Is There Someone Else?,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,199111,False,1273342,21959271,"['synthpop', 'rnb', 'pop', 'electronic', 'chillwave']"
2022B8GxEstpvibwgbJ15s,Starry Eyes,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,148000,False,495973,4924083,[]
7q9Sr5kCkha0L49GAQctHl,Every Angel is Terrifying,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,167255,False,363043,2226530,[]
3TVnaEVbUBFmWYk9IOIwRo,Don’t Break My Heart,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,205469,False,423305,4348253,[]
7p2wRa4m9KVXEXUlkJLhUi,I Heard You're Married (feat. Lil Wayne),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,263641,True,44914,183048,[]
02w1rM6spvEcbFxd63xCl2,Less Than Zero,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,211814,False,770436,13123453,"['rnb', 'synthpop', 'synthwave', 'synth-pop', 'The Weeknd']"
0DvtQkuaV0VrSHgb5pwRke,Phantom Regret by Jim,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,179580,False,321012,2066015,[]
1S9DHKpS73KFVN7nnIql3f,Moth To A Flame (with The Weeknd),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,234000,False,1122,5886,[]
1Jz0fAhw41suiAVekjAoLi,Dawn FM - OPN Remix,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,183827,False,61954,174613,[]
2urqWNGpjl07PLAafoa5nT,How Do I Make You Love Me? - Sebastian Ingrosso & Salvatore Ganacci Remix,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,217766,False,59043,203475,[]
0QE33jkiMTzCI8momkDmQY,Sacrifice (Remix) (feat. Swedish House Mafia),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,238032,True,92309,587868,[]
6yuRNAxPh712eIib8UPI6U,Out of Time - KAYTRANADA Remix,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,275555,False,114834,451187,[]
6I5gj0D4OEScl48BPFR0J1,Best Friends - Remix,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,175071,False,127028,816632,[]
5T0ZsRG7hVgXeffepN8Kmk,Starry Eyes - MIKE DEAN Remix,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,198222,False,63623,258772,[]
3nUHfbfj1cpnn8ZjS4tNDW,Take My Breath - Single Version,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),album,2022-01-07,220196,False,304186,2200560,[]
6krYS8KtmNAYyb5uTZiYW4,Dawn FM,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,96240,False,513281,3992798,[]
3KyKxJ4P3pVCgaZwaq2rUC,Gasoline,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,212165,False,649331,8573488,"['rnb', 'synthpop', 'synthwave', 'electronic', 'electro']"
2Ghp894n1laIf2w98VeAOJ,How Do I Make You Love Me?,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,214214,False,622482,7967037,"['synthpop', 'synthwave', 'rnb', 'electronic', 'dance']"
2vgUijXOTRMnWXDtvgMp2b,Take My Breath,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,339023,False,879579,11248315,"['synthpop', 'pop', 'nu-disco', 'synthwave', 'The Weeknd']"
1nH2PkJL1XoUq8oE6tBZoU,Sacrifice,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,188918,True,854609,11327074,"['The Weeknd', 'rnb', 'synthpop', 'pop', 'Disco']"
759ndr57jb0URg4j9YSWml,A Tale By Quincy,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,96232,True,408748,2829666,[]
2SLwbpExuoBDZBpjfefCtV,Out of Time,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,214193,False,1035936,17059733,"['city pop', 'rnb', 'pop', 'Sophisti-Pop', 'vaporwave']"
1NhjYYcYTRywc0di98xHxf,"Here We Go… Again (feat. Tyler, the Creator)",The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,209777,True,585442,5959524,[]
1E5Xu8dur0fAjSP1VpVhAZ,Best Friends,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,163504,False,529303,5905967,[]
0mL82sxCRjrs3br407IdJh,Is There Someone Else?,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,199111,False,1273097,21956570,"['synthpop', 'rnb', 'pop', 'electronic', 'chillwave']"
6zzdyvVWjGrQBraSvuqJPY,Starry Eyes,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,148000,False,495973,4924083,[]
3vJcz8exedHCjQ9ed95NqU,Every Angel is Terrifying,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,167255,False,363043,2226530,[]
6a4GH1gljLL7VvmO9u5O92,Don’t Break My Heart,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,205469,False,423305,4348253,[]
5XbA7TAqsD0fj0dGBrbb0D,I Heard You’re Married (feat. Lil Wayne),The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,263641,True,424193,3856901,[]
2D4dV2KXDTszzJ3p3cFqhA,Less Than Zero,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,211814,False,770436,13123453,"['rnb', 'synthpop', 'synthwave', 'synth-pop', 'The Weeknd']"
1NlK2NtpuUazpziLhnJwEV,Phantom Regret by Jim,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,album,2022-01-06,179580,False,321012,2066015,[]
5TFD2bmFKGhoCRbX61nXY5,NUEVAYoL,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,183685,False,1103912,14717872,"['dembow', 'Reggaeton', 'latin', 'instrumental', 'loud']"
59D4DOkspUbWyMmbAPQkxZ,VOY A LLeVARTE PA PR,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,156364,True,802017,10593764,"['Reggaeton', 'groovy', 'instrumental', 'loud', 'Moderate']"
2lTm559tuIvatlT1u0JYG2,BAILE INoLVIDABLE,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,367725,True,1015045,15147061,"['salsa', 'instrumental', 'loud', 'Reggaeton', 'spoken']"
1Q9Efnm5csdCMFynISxL2x,PERFuMITO NUEVO,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,200680,True,513850,4847073,"['latin', 'spanish', 'latin pop', 'Reggaeton', 'king of pop']"
5WEF0icHWmAZBBMglBd599,WELTiTA,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,187507,False,556162,5378971,"['latin pop', 'Bossa Nova', 'rey del pop', 'king of pop']"
7d6yK8v8J484SWH5prIQiE,VeLDÁ,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,235336,True,600522,7703999,"['Reggaeton', 'latin', 'sweet', 'party', 'ma']"
0iKo4pNNjHHdKUcFARlfCa,EL CLúB,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,222568,True,507433,5049993,"['loud', 'spoken', 'instrumental', 'latin', 'danceable']"
4c2Pc0NrfkesPR0jff6q3F,KETU TeCRÉ,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,250789,True,438535,3995043,"['loud', 'instrumental', 'spoken', 'upbeat', 'Reggaeton']"
79x7xtoCLpf6l32Zz6mWo4,BOKeTE,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,215983,True,433068,3852923,"['instrumental', 'groovy', 'loud', 'Reggaeton', 'king of pop']"
4MUrUT38U98olfnyzMBCzm,KLOuFRENS,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,199114,True,523704,5845139,"['Reggaeton', 'latin pop', 'rey del pop', 'king of pop']"
7tCuCjhxzjX2XCz4JiiAsp,TURiSTA,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,190028,False,435656,3969682,"['Folk Trap', 'latin', 'king of pop', 'Reggaeton', 'puerto rico']"
6VNXmo59yDYgcwLS17UNAW,CAFé CON RON,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,228836,False,466745,3818617,"['tambor', 'plena']"
14QaXYIK3K3QPtezqxRRPN,PIToRRO DE COCO,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,206627,False,418291,3467975,"['danceable', 'loud', 'latin', 'instrumental', 'melodic']"
1Hg0e997pObvZ91w1FCPFk,LO QUE LE PASÓ A HAWAii,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,229381,False,413371,3139437,"['jibaro', 'latin', 'Reggaeton', 'art pop', 'king of pop']"
6J5kc12BW5HuP3d7C3vvx8,EoO,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,204768,True,863414,11608720,"['Reggaeton', 'Perreo', 'Ayo', 'tratra', 'latin']"
3sK8wGT43QFpWrvNQsrQya,DtMF,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,237117,True,1388232,18767777,"['latin', 'melodic', 'plena', 'vocal', 'Moderate']"
3G7agPwWfcORnWCAGMDOpm,LA MuDANZA,Bad Bunny,4q3ewBCX7sLwd24euuV69X,DeBÍ TiRAR MáS FOToS,album,2025-01-05,213010,True,474846,3923873,"['danceable', 'instrumental', 'soft', 'Reggaeton', 'salsa']"
